order_id,customer_id,order_amount,currency,order_date,status,country_code,payment_method,fraud_flag,delivery_days,customer_age,product_category
10969,,247.4437279,USD,8-26-25,Completed,IN,Credit Card,No,5,64,Clothing
10970,9729,456.9320027,INR,8-27-25,Cancelled,US,Bank Transfer,No,11,46,Automotive
10971,5857,335.3492436,USD,8-28-25,Completed,IN,Bank Transfer,No,14,50,Clothing
10972,9959,28.00035609,USD,8-29-25,Completed,IN,Bank Transfer,No,10,28,Automotive
10973,14429,229.1811152,BTC,8-30-25,Refunded,CA,Credit Card,No,7,48,Clothing
10974,14443,234.9166421,USD,8-31-25,Completed,US,Bank Transfer,No,6,27,Electronics
10975,8252,368.972591,GBP,9-1-25,Completed,DE,Bitcoin,No,1,64,Clothing
10976,12003,117.3941524,GBP,9-2-25,Cancelled,US,Bank Transfer,No,10,52,Home & Kitchen
10977,10415,145.5964362,INR,9-3-25,Completed,DE,PayPal,No,8,62,Toys
10978,8399,141.5794048,GBP,9-4-25,Completed,DE,Bitcoin,No,13,58,Home & Kitchen
10979,11827,172.8682227,GBP,9-5-25,Completed,DE,Bitcoin,No,11,64,Electronics
10980,10928,388.3087893,EUR,9-6-25,Completed,IN,Bank Transfer,No,6,27,Toys
10981,10033,371.3436665,BTC,9-7-25,Completed,DE,Bank Transfer,No,7,67,Home & Kitchen
10982,6254,456.1927689,INR,9-8-25,Completed,US,Credit Card,No,1,60,Toys
10983,9122,237.9350262,USD,9-9-25,Completed,CA,Bank Transfer,No,6,33,Toys
10984,10638,419.6704969,GBP,9-10-25,Completed,DE,PayPal,No,3,27,Automotive
10985,6938,191.9773178,EUR,9-11-25,Completed,US,Credit Card,No,14,31,Clothing
10986,13702,247.5834869,EUR,9-12-25,Completed,UK,PayPal,No,9,41,Toys
10987,9305,324.0557434,GBP,9-13-25,Completed,IN,Bank Transfer,No,5,55,Electronics
10988,5498,404.8122933,USD,9-14-25,Completed,CA,Credit Card,No,10,29,Clothing
10989,10093,121.0126732,USD,9-15-25,Refunded,IN,PayPal,No,9,74,Home & Kitchen
10990,5033,297.0625791,GBP,9-16-25,Refunded,US,Credit Card,No,12,61,Electronics
10991,6730,270.6808021,BTC,9-17-25,Completed,IN,Bitcoin,No,4,71,Electronics
10992,10830,484.431636,INR,9-18-25,Completed,DE,Credit Card,No,7,66,Clothing
10993,6123,97.26936834,EUR,9-19-25,Completed,CA,Bank Transfer,No,5,64,Toys
10994,11927,341.6824943,USD,9-20-25,Completed,CA,Bitcoin,No,8,65,Clothing
10995,7050,91.84986372,EUR,9-21-25,Completed,UK,Bitcoin,No,10,73,Automotive
10996,6025,290.0268836,INR,9-22-25,Completed,US,Bank Transfer,No,3,56,Toys
10997,8194,192.6733782,EUR,9-23-25,Completed,DE,Bitcoin,No,14,69,Electronics
10998,5905,143.1515499,BTC,9-24-25,Cancelled,CA,Bank Transfer,No,8,27,Automotive
10999,8962,453.6491883,EUR,9-25-25,Completed,DE,Bank Transfer,No,11,59,Home & Kitchen
11000,7487,377.6125384,GBP,9-26-25,Cancelled,US,Bank Transfer,No,5,50,Automotive
11001,5815,423.8790813,USD,9-27-25,Completed,DE,PayPal,No,13,59,Clothing
11002,11368,394.2829469,INR,9-28-25,Completed,UK,Bitcoin,No,11,37,Toys
11003,14969,375.6120421,INR,9-29-25,Completed,US,Bank Transfer,No,4,68,Clothing
11004,12510,230.5614477,GBP,9-30-25,Completed,IN,Credit Card,No,13,50,Home & Kitchen
11005,12558,473.5899624,GBP,10-1-25,Completed,UK,Bank Transfer,No,5,35,Toys
11006,11326,147.5006001,INR,10-2-25,Completed,UK,Bitcoin,No,11,52,Electronics
11007,8352,293.6218516,USD,10-3-25,Completed,US,Bank Transfer,No,12,39,Toys
11008,14845,47.39466325,INR,10-4-25,Completed,US,Bitcoin,No,11,72,Automotive
11009,5242,419.3782719,BTC,10-5-25,Completed,DE,Credit Card,No,13,72,Home & Kitchen
11010,11444,461.2492839,BTC,10-6-25,Completed,CA,Bitcoin,No,7,73,Electronics
11011,5808,245.1488541,INR,10-7-25,Completed,UK,Credit Card,No,8,28,Clothing
11012,13998,436.4501616,USD,10-8-25,Completed,IN,PayPal,No,13,55,Clothing
11013,10801,97.82241756,INR,10-9-25,Completed,IN,Bank Transfer,No,2,48,Electronics
11014,10974,476.37371,INR,10-10-25,Completed,DE,Bitcoin,No,7,29,Automotive
11015,13681,492.3072734,BTC,10-11-25,Completed,UK,Bank Transfer,No,13,20,Toys
11016,14532,25.84107803,USD,10-12-25,Completed,CA,Credit Card,No,8,43,Home & Kitchen
11017,7733,126.5935534,BTC,10-13-25,Completed,US,Credit Card,No,10,25,Clothing
11018,14644,37.53762072,INR,10-14-25,Completed,US,Bank Transfer,No,10,39,Electronics
11019,7865,111.6812679,EUR,10-15-25,Completed,US,Bank Transfer,No,13,27,Clothing
11020,10132,491.978665,EUR,10-16-25,Completed,CA,Bitcoin,No,6,59,Toys
11021,10184,272.0342213,USD,10-17-25,Completed,DE,Bitcoin,No,2,41,Electronics
11022,6778,98.98660771,BTC,10-18-25,Refunded,IN,Bank Transfer,No,10,59,Toys
11023,12969,265.9710117,EUR,10-19-25,Completed,IN,PayPal,No,13,30,Electronics
11024,5436,436.6787152,INR,10-20-25,Cancelled,UK,Bank Transfer,No,2,54,Toys
11025,9034,63.12749707,GBP,10-21-25,Completed,CA,Credit Card,No,5,49,Automotive
11026,8627,395.5749934,BTC,10-22-25,Completed,UK,PayPal,No,6,45,Clothing
11027,,324.1646157,EUR,10-23-25,Completed,IN,PayPal,No,7,51,Toys
11028,14671,161.2426305,USD,10-24-25,Completed,CA,Bitcoin,No,4,48,Clothing
11029,5540,227.4270425,BTC,10-25-25,Completed,UK,Bitcoin,No,5,66,Electronics
11030,14151,130.4351877,GBP,10-26-25,Completed,CA,Bitcoin,No,3,70,Electronics
11031,7407,55.11751498,USD,10-27-25,Completed,CA,PayPal,No,12,43,Clothing
11032,11225,34.85847157,INR,10-28-25,Completed,CA,PayPal,No,3,65,Home & Kitchen
11033,8666,310.0077148,BTC,10-29-25,Completed,CA,PayPal,No,4,28,Clothing
11034,6550,322.4391727,BTC,10-30-25,Completed,UK,Bank Transfer,No,12,56,Clothing
11035,8512,50.84648896,INR,10-31-25,Completed,CA,PayPal,No,12,71,Toys
11036,13789,16.86469688,EUR,11-1-25,Completed,CA,Bank Transfer,No,13,40,Toys
11037,5057,293.8295924,USD,11-2-25,Completed,DE,Bitcoin,No,14,66,Toys
11038,14765,466.9374249,BTC,11-3-25,Completed,IN,Bank Transfer,No,2,56,Electronics
11039,7003,53.01326191,USD,11-4-25,Completed,IN,Credit Card,No,1,27,Automotive
11040,14633,159.8199357,EUR,11-5-25,Completed,CA,PayPal,Yes,1,70,Home & Kitchen
11041,10348,453.2964792,BTC,11-6-25,Completed,IN,PayPal,No,6,63,Electronics
11042,12377,299.8570772,INR,11-7-25,Completed,UK,Credit Card,No,3,72,Automotive
11043,10640,258.2127418,USD,11-8-25,Completed,DE,Bitcoin,No,14,63,Electronics
11044,10790,447.7359329,GBP,11-9-25,Cancelled,US,Bank Transfer,No,12,47,Electronics
11045,8217,350.9808056,USD,11-10-25,Completed,UK,Credit Card,No,1,47,Electronics
11046,8064,315.650911,GBP,11-11-25,Completed,UK,Credit Card,No,7,22,Electronics
11047,10588,122.9736611,INR,11-12-25,Completed,DE,Bitcoin,No,11,63,Automotive
11048,11749,238.0052076,INR,11-13-25,Completed,IN,Bitcoin,No,13,48,Clothing
11049,8534,82.85650692,GBP,11-14-25,Refunded,US,PayPal,No,4,33,Clothing
11050,7056,35.87154065,BTC,11-15-25,Cancelled,DE,Bank Transfer,No,8,20,Home & Kitchen
11051,13603,453.2250547,GBP,11-16-25,Completed,CA,PayPal,No,11,74,Clothing
11052,9942,219.333676,EUR,11-17-25,Completed,DE,Credit Card,No,1,68,Automotive
11053,10902,38.81697596,EUR,11-18-25,Cancelled,US,Bitcoin,Yes,14,43,Clothing
11054,6555,97.75982785,INR,11-19-25,Cancelled,IN,Bitcoin,No,2,67,Home & Kitchen
11055,8494,426.4626561,EUR,11-20-25,Completed,CA,PayPal,No,12,61,Automotive
11056,13934,296.4041853,GBP,11-21-25,Completed,IN,Bank Transfer,No,13,55,Automotive
11057,9478,432.6657183,INR,11-22-25,Completed,IN,Bitcoin,No,2,43,Toys
11058,5303,315.9649475,USD,11-23-25,Completed,UK,Bank Transfer,No,7,67,Automotive
11059,7029,61.89234436,USD,11-24-25,Cancelled,IN,PayPal,No,7,40,Automotive
11060,8359,270.987607,USD,11-25-25,Completed,US,Credit Card,No,14,24,Clothing
11061,11753,226.2774493,GBP,11-26-25,Completed,IN,Bank Transfer,No,2,45,Home & Kitchen
11062,7503,399.4928975,INR,11-27-25,Completed,IN,Bitcoin,No,2,66,Clothing
11063,6563,390.8392889,EUR,11-28-25,Refunded,IN,Bitcoin,No,11,33,Electronics
11064,9330,90.36357666,EUR,11-29-25,Completed,US,PayPal,No,6,60,Toys
11065,11916,162.8076572,USD,11-30-25,Completed,IN,Credit Card,No,6,32,Automotive
11066,11994,20.5955221,EUR,12-1-25,Completed,UK,Bitcoin,No,5,34,Clothing
11067,13352,28.16679682,BTC,12-2-25,Completed,IN,Bitcoin,No,9,61,Clothing
11068,14948,45.92468132,BTC,12-3-25,Completed,UK,PayPal,No,5,28,Clothing
11069,8231,128.8961569,EUR,12-4-25,Completed,CA,Credit Card,No,2,54,Automotive
11070,11443,496.2027024,INR,12-5-25,Completed,XX,PayPal,No,5,18,Home & Kitchen
11071,7673,263.220112,EUR,12-6-25,Completed,DE,Bitcoin,No,5,61,Electronics
11072,11379,98.44284323,BTC,12-7-25,Completed,IN,Credit Card,No,10,47,Electronics
11073,5780,453.8466679,USD,12-8-25,Completed,IN,Credit Card,No,5,45,Automotive
11074,13936,53.43508554,GBP,12-9-25,Completed,CA,Bank Transfer,No,10,62,Clothing
11075,12279,114.0272791,USD,12-10-25,Completed,IN,PayPal,No,1,56,Automotive
11076,5598,173.0598097,USD,12-11-25,Completed,UK,Bitcoin,No,5,29,Home & Kitchen
11077,11024,420.1130883,INR,12-12-25,Completed,UK,Credit Card,No,11,53,Toys
11078,14007,465.8681465,EUR,12-13-25,Completed,UK,Bitcoin,No,9,71,Electronics
11079,8678,85.43897585,INR,12-14-25,Completed,UK,Bank Transfer,No,13,47,Toys
11080,12729,412.1291641,USD,12-15-25,Completed,DE,Bitcoin,No,13,32,Toys
11081,6818,273.9230633,INR,12-16-25,Completed,CA,Credit Card,No,1,27,Clothing
11082,5096,376.5458325,EUR,12-17-25,Completed,US,Credit Card,No,12,64,Clothing
11083,11053,419.6971772,GBP,12-18-25,Cancelled,DE,Bitcoin,No,7,28,Clothing
11084,6785,473.3616172,USD,12-19-25,Completed,DE,PayPal,No,2,62,Automotive
11085,6402,443.012537,INR,12-20-25,Completed,US,Bitcoin,No,2,47,Home & Kitchen
11086,5022,433.3473651,BTC,12-21-25,Completed,XX,Bank Transfer,No,1,50,Automotive
11087,7935,40.59870685,EUR,12-22-25,Cancelled,IN,Bank Transfer,No,7,47,Home & Kitchen
11088,8248,495.7706057,BTC,12-23-25,Completed,CA,Bank Transfer,No,14,28,Toys
11089,9787,217.4830427,INR,12-24-25,Completed,CA,PayPal,No,1,24,Toys
11090,13665,418.8895262,BTC,12-25-25,Completed,IN,Bitcoin,No,10,43,Home & Kitchen
11091,10033,386.7517817,EUR,12-26-25,Completed,DE,Bitcoin,No,3,39,Clothing
11092,11739,285.6436652,INR,12-27-25,Cancelled,DE,PayPal,No,12,70,Home & Kitchen
11093,12160,74.45266477,GBP,12-28-25,Refunded,DE,Bitcoin,No,3,30,Home & Kitchen
11094,5903,320.8309195,USD,12-29-25,Refunded,US,Credit Card,No,12,44,Automotive
11095,14897,389.5261567,INR,12-30-25,Completed,UK,Credit Card,No,3,59,Home & Kitchen
11096,5633,123.8310639,USD,12-31-25,Refunded,CA,Credit Card,No,14,38,Toys
11097,12479,267.0699753,INR,1-1-26,Completed,CA,Credit Card,No,11,48,Automotive
11098,11462,112.8966116,USD,1-2-26,Completed,CA,Credit Card,No,14,23,Electronics
11099,5635,120.977717,GBP,1-3-26,Completed,CA,PayPal,No,13,56,Automotive
11100,7278,271.5319351,INR,1-4-26,Completed,DE,Bitcoin,No,2,65,Electronics
11101,12097,361.6410608,BTC,1-5-26,Completed,UK,PayPal,No,13,52,Clothing
11102,13235,383.5315641,INR,1-6-26,Completed,UK,Bitcoin,No,6,42,Automotive
11103,5695,377.2150979,EUR,1-7-26,Completed,DE,Credit Card,No,5,22,Electronics
11104,9205,300.6471194,EUR,1-8-26,Completed,US,Bank Transfer,No,4,65,Clothing
11105,9464,426.9990623,INR,1-9-26,Refunded,XX,Bitcoin,No,5,56,Electronics
11106,13169,383.2050922,EUR,1-10-26,Completed,UK,Bank Transfer,No,14,35,Toys
11107,12112,274.6311953,INR,1-11-26,Completed,UK,Credit Card,No,12,43,Automotive
11108,12728,489.5365281,GBP,1-12-26,Completed,IN,Bitcoin,No,12,54,Toys
11109,5335,475.6415976,USD,1-13-26,Completed,CA,PayPal,No,7,38,Home & Kitchen
11110,10518,62.30775528,GBP,1-14-26,Completed,IN,Bank Transfer,No,3,27,Electronics
11111,12940,250.4213157,EUR,1-15-26,Completed,DE,Bitcoin,No,7,27,Home & Kitchen
11112,9570,164.7057888,EUR,1-16-26,Refunded,CA,Bank Transfer,No,3,34,Clothing
11113,9351,145.0086427,EUR,1-17-26,Completed,CA,PayPal,No,5,21,Clothing
11114,8559,426.676632,EUR,1-18-26,Completed,IN,PayPal,No,10,70,Automotive
11115,13130,426.9897622,EUR,1-19-26,Completed,CA,Bank Transfer,No,6,60,Clothing
11116,9683,42.35675914,GBP,1-20-26,Completed,CA,Bank Transfer,No,8,30,Home & Kitchen
11117,9937,227.9319601,BTC,1-21-26,Completed,DE,Bitcoin,No,5,72,Toys
11118,14616,60.91688138,USD,1-22-26,Refunded,UK,Bitcoin,No,13,62,Automotive
11119,8715,293.6865483,INR,1-23-26,Completed,CA,Bank Transfer,No,4,47,Electronics
11120,14250,377.2102777,BTC,1-24-26,Completed,IN,Bitcoin,No,4,53,Clothing
11121,7958,262.0065974,INR,1-25-26,Refunded,UK,Credit Card,No,11,58,Automotive
11122,10204,486.1311212,EUR,1-26-26,Completed,IN,Bitcoin,No,3,43,Clothing
11123,9485,68.59026865,GBP,1-27-26,Completed,XX,Bitcoin,No,9,68,Toys
11124,13731,32.53868706,BTC,1-28-26,Completed,US,Bank Transfer,No,12,21,Clothing
11125,9011,438.8301052,INR,1-29-26,Completed,US,PayPal,No,1,44,Clothing
11126,9862,457.0993453,EUR,1-30-26,Completed,DE,Bitcoin,No,7,64,Toys
11127,14703,153.3795168,GBP,1-31-26,Completed,IN,Credit Card,No,7,18,Electronics
11128,6642,491.1013612,EUR,2-1-26,Completed,UK,Bitcoin,No,4,23,Electronics
11129,14608,53.97256134,BTC,2-2-26,Completed,CA,PayPal,No,9,35,Electronics
11130,11935,306.5075623,INR,2-3-26,Completed,US,Bank Transfer,No,10,64,Toys
11131,6454,16.80532449,USD,2-4-26,Completed,US,Credit Card,No,6,31,Clothing
11132,7997,106.6650004,GBP,2-5-26,Completed,US,PayPal,No,4,46,Toys
11133,12995,228.5769654,GBP,2-6-26,Refunded,XX,Bank Transfer,No,7,22,Home & Kitchen
11134,6685,157.9253134,USD,2-7-26,Completed,XX,Credit Card,No,10,47,Clothing
11135,8696,211.9106681,INR,2-8-26,Refunded,UK,PayPal,No,4,24,Clothing
11136,11259,160.4109059,GBP,2-9-26,Completed,CA,Credit Card,No,4,64,Automotive
11137,9930,228.4396811,EUR,2-10-26,Completed,CA,Bank Transfer,No,2,34,Home & Kitchen
11138,14637,332.1727833,INR,2-11-26,Completed,DE,Bank Transfer,No,8,50,Electronics
11139,10849,91.93308424,BTC,2-12-26,Completed,US,Credit Card,No,11,43,Clothing
11140,6113,247.3745054,INR,2-13-26,Completed,XX,Bitcoin,No,1,61,Automotive
11141,13937,442.9629241,GBP,2-14-26,Completed,UK,Bitcoin,No,12,36,Automotive
11142,11738,260.4873914,GBP,2-15-26,Completed,CA,PayPal,No,12,23,Automotive
11143,11570,453.9093496,GBP,2-16-26,Completed,IN,Bank Transfer,No,5,43,Electronics
11144,9330,48.02881193,USD,2-17-26,Completed,CA,PayPal,No,5,52,Home & Kitchen
11145,6251,460.6072082,BTC,2-18-26,Completed,DE,PayPal,Yes,12,49,Electronics
11146,14307,91.56427927,GBP,2-19-26,Completed,US,Credit Card,No,8,35,Automotive
11147,14656,213.0483311,INR,2-20-26,Completed,US,PayPal,No,5,27,Home & Kitchen
11148,9948,304.4039532,INR,2-21-26,Completed,UK,Bank Transfer,No,3,68,Toys
11149,5376,230.6317325,INR,2-22-26,Completed,CA,Bitcoin,No,4,45,Automotive
11150,11563,292.3910996,GBP,2-23-26,Completed,IN,Credit Card,No,13,63,Toys
11151,13014,477.9271929,USD,2-24-26,Completed,DE,Bitcoin,No,4,67,Electronics
11152,12170,454.6628144,USD,2-25-26,Completed,CA,Credit Card,No,4,31,Home & Kitchen
11153,14636,327.6902634,INR,2-26-26,Completed,CA,PayPal,No,11,22,Clothing
11154,10555,447.7547589,USD,2-27-26,Completed,UK,PayPal,No,10,61,Toys
11155,9725,293.0954111,EUR,2-28-26,Completed,UK,Bank Transfer,No,12,35,Electronics
11156,12160,369.9835811,INR,3-1-26,Completed,CA,Credit Card,No,14,59,Electronics
11157,14699,215.9512898,USD,3-2-26,Completed,IN,Bank Transfer,No,7,73,Electronics
11158,9161,450.8695189,GBP,3-3-26,Completed,US,PayPal,No,5,73,Clothing
11159,13905,347.9189719,GBP,3-4-26,Refunded,IN,Credit Card,No,5,19,Toys
11160,7514,250.5032168,GBP,3-5-26,Completed,CA,Bitcoin,No,4,29,Toys
11161,13715,265.6833548,INR,3-6-26,Completed,CA,Bank Transfer,No,7,47,Clothing
11162,11158,487.2276537,INR,3-7-26,Completed,CA,Bitcoin,No,11,35,Home & Kitchen
11163,12617,297.1337727,USD,3-8-26,Completed,IN,PayPal,No,7,70,Home & Kitchen
11164,6942,446.8496686,USD,3-9-26,Completed,CA,Bitcoin,No,8,55,Clothing
11165,5070,465.4567775,BTC,3-10-26,Completed,US,Credit Card,No,7,73,Home & Kitchen
11166,6743,123.8540863,EUR,3-11-26,Completed,CA,PayPal,No,1,62,Automotive
11167,11658,227.4398569,EUR,3-12-26,Completed,UK,PayPal,No,1,66,Electronics
11168,13409,472.0606817,EUR,3-13-26,Completed,XX,Credit Card,No,5,34,Automotive
11169,12562,491.9960268,BTC,3-14-26,Completed,CA,PayPal,No,7,30,Automotive
11170,6122,305.7174391,USD,3-15-26,Completed,CA,Bank Transfer,No,9,24,Clothing
11171,13111,41.08376197,EUR,3-16-26,Completed,US,PayPal,No,4,19,Electronics
11172,5250,204.7833973,EUR,3-17-26,Cancelled,CA,PayPal,No,7,44,Automotive
11173,7975,80.60514879,BTC,3-18-26,Completed,UK,Credit Card,No,11,20,Home & Kitchen
11174,13384,88.19822904,INR,3-19-26,Completed,IN,Credit Card,No,13,23,Home & Kitchen
11175,10770,60.53329045,INR,3-20-26,Completed,IN,PayPal,No,7,26,Clothing
11176,8468,480.619682,USD,3-21-26,Completed,UK,Bank Transfer,No,10,42,Toys
11177,5750,100.891484,INR,3-22-26,Completed,CA,Bitcoin,No,3,57,Home & Kitchen
11178,9920,289.285772,INR,3-23-26,Completed,DE,Bank Transfer,No,7,24,Toys
11179,5938,121.6556346,BTC,3-24-26,Cancelled,IN,PayPal,No,1,59,Clothing
11180,8830,222.7523783,INR,3-25-26,Completed,US,Bitcoin,No,4,58,Automotive
11181,5718,180.8223742,EUR,3-26-26,Completed,XX,Bitcoin,No,12,31,Electronics
11182,12709,494.5012137,GBP,3-27-26,Completed,IN,Bitcoin,No,8,21,Automotive
11183,8052,129.0652541,INR,3-28-26,Completed,UK,Credit Card,No,7,64,Home & Kitchen
11184,9563,69.00819761,GBP,3-29-26,Completed,US,Credit Card,No,14,64,Automotive
11185,12760,22.11585375,GBP,3-30-26,Completed,UK,Bitcoin,No,10,30,Home & Kitchen
11186,5393,465.971984,USD,3-31-26,Completed,IN,PayPal,No,11,42,Home & Kitchen
11187,6465,322.0625507,BTC,4-1-26,Completed,IN,PayPal,No,9,45,Toys
11188,8290,389.1403862,EUR,4-2-26,Completed,UK,Bank Transfer,No,7,58,Electronics
11189,6327,71.7425471,BTC,4-3-26,Completed,US,PayPal,No,9,23,Clothing
11190,12877,235.202957,EUR,4-4-26,Cancelled,IN,Credit Card,No,10,67,Automotive
11191,9443,463.8281147,USD,4-5-26,Completed,US,Bank Transfer,No,6,34,Home & Kitchen
11192,5393,146.5814472,INR,4-6-26,Completed,UK,Bank Transfer,No,4,58,Automotive
11193,8285,479.3138091,USD,4-7-26,Completed,US,Credit Card,Yes,7,24,Electronics
11194,7551,79.60021259,INR,4-8-26,Completed,DE,PayPal,No,1,36,Toys
11195,8865,412.6365729,BTC,4-9-26,Completed,XX,PayPal,No,5,35,Electronics
11196,10728,163.1207948,USD,4-10-26,Completed,IN,Bank Transfer,No,12,50,Clothing
11197,12806,16.22106744,EUR,4-11-26,Completed,CA,PayPal,No,13,36,Home & Kitchen
11198,5646,274.4091371,USD,4-12-26,Completed,UK,Bitcoin,No,10,50,Automotive
11199,6409,288.72217,INR,4-13-26,Completed,CA,Credit Card,No,3,64,Electronics
11200,12832,159.3206611,GBP,4-14-26,Completed,XX,PayPal,No,13,74,Toys
11201,5869,290.4960871,GBP,4-15-26,Completed,UK,Credit Card,No,8,32,Clothing
11202,8101,174.1621149,BTC,4-16-26,Completed,CA,Bitcoin,No,1,55,Home & Kitchen
11203,12136,115.1328032,INR,4-17-26,Completed,DE,Credit Card,No,4,23,Automotive
11204,9728,180.0382129,BTC,4-18-26,Refunded,UK,Bitcoin,No,6,58,Electronics
11205,6745,271.6654323,INR,4-19-26,Cancelled,DE,PayPal,No,9,61,Electronics
11206,5533,389.1644713,BTC,4-20-26,Completed,IN,Credit Card,No,4,45,Clothing
11207,7656,257.7010592,BTC,4-21-26,Completed,XX,Bank Transfer,No,13,43,Toys
11208,5463,160.3716989,INR,4-22-26,Completed,IN,Bitcoin,No,13,44,Clothing
11209,10619,78.76872311,USD,4-23-26,Completed,DE,Credit Card,No,5,27,Automotive
11210,6352,465.9910575,EUR,4-24-26,Completed,XX,Credit Card,No,8,60,Automotive
11211,5268,476.9592831,GBP,4-25-26,Completed,IN,PayPal,No,8,65,Toys
11212,8918,214.4998028,EUR,4-26-26,Refunded,US,PayPal,No,2,66,Electronics
11213,6668,300.8539926,USD,4-27-26,Cancelled,US,PayPal,No,13,37,Electronics
11214,5022,46.15132225,BTC,4-28-26,Completed,IN,PayPal,No,1,20,Electronics
11215,10189,454.322523,USD,4-29-26,Completed,US,PayPal,No,10,68,Clothing
11216,12333,110.3529043,EUR,4-30-26,Completed,US,PayPal,No,14,62,Toys
11217,7134,315.9684809,EUR,5-1-26,Completed,IN,Credit Card,No,8,37,Clothing
11218,14721,199.4154073,USD,5-2-26,Completed,XX,Credit Card,No,8,51,Clothing
11219,9698,142.5404069,USD,5-3-26,Refunded,UK,Bitcoin,No,2,66,Electronics
11220,10084,372.8640509,GBP,5-4-26,Completed,IN,Credit Card,No,11,22,Home & Kitchen
11221,5043,352.271053,EUR,5-5-26,Completed,DE,Bank Transfer,No,5,29,Electronics
11222,10522,146.8011771,BTC,5-6-26,Completed,US,Credit Card,No,2,18,Automotive
11223,8188,442.9297864,BTC,5-7-26,Completed,UK,Bank Transfer,No,6,62,Toys
11224,10114,284.3353652,GBP,5-8-26,Completed,CA,Bank Transfer,No,12,36,Clothing
11225,11597,367.6276321,INR,5-9-26,Completed,CA,Bank Transfer,No,6,51,Automotive
11226,8991,15.43512653,USD,5-10-26,Completed,DE,PayPal,No,12,26,Electronics
11227,9918,103.1829345,EUR,5-11-26,Completed,CA,Credit Card,No,14,48,Home & Kitchen
11228,5983,493.1751785,USD,5-12-26,Completed,DE,PayPal,No,1,29,Home & Kitchen
11229,11841,227.971253,EUR,5-13-26,Completed,IN,Bitcoin,No,3,47,Clothing
11230,7356,474.4362842,USD,5-14-26,Completed,DE,PayPal,No,6,25,Clothing
11231,9339,428.6031889,GBP,5-15-26,Completed,IN,Bank Transfer,No,8,46,Electronics
11232,12436,350.1796678,INR,5-16-26,Completed,UK,Credit Card,No,13,69,Electronics
11233,,259.6633631,GBP,5-17-26,Completed,UK,Bank Transfer,No,1,62,Clothing
11234,10271,252.4114041,GBP,5-18-26,Completed,UK,Credit Card,No,10,40,Electronics
11235,13949,86.18258927,USD,5-19-26,Completed,IN,PayPal,No,1,33,Automotive
11236,13170,62.87017948,EUR,5-20-26,Completed,XX,Bitcoin,No,2,50,Home & Kitchen
11237,8025,417.2435656,EUR,5-21-26,Completed,DE,Bank Transfer,No,1,50,Electronics
11238,10007,481.7928451,USD,5-22-26,Cancelled,IN,Bitcoin,No,12,20,Toys
11239,14504,39.28826565,EUR,5-23-26,Completed,CA,PayPal,No,4,29,Home & Kitchen
11240,6304,439.3303445,BTC,5-24-26,Completed,CA,Bitcoin,No,11,68,Clothing
11241,10747,85.45172899,INR,5-25-26,Completed,IN,PayPal,No,13,51,Automotive
11242,13736,454.6686436,USD,5-26-26,Completed,DE,Bitcoin,No,14,39,Electronics
11243,11338,383.9890248,INR,5-27-26,Completed,IN,Bitcoin,No,8,37,Electronics
11244,12560,285.2923732,GBP,5-28-26,Completed,IN,Bank Transfer,No,9,54,Clothing
11245,6114,348.7869827,INR,5-29-26,Completed,IN,Bank Transfer,No,1,54,Automotive
